iter	Logloss
253	0.0008897386626
254	0.0008897386626
255	0.0008897386626
256	0.0008897386626
257	0.0008897386626
258	0.0008897386626
259	0.0008897386626
260	0.0008897386626
261	0.0008897386626
262	0.0008897770087
263	0.0008897493762
264	0.0008897493762
265	0.0008897493762
266	0.0008897493762
267	0.0008897493762
268	0.0008897493762
269	0.0008897493762
270	0.0008897493762
271	0.0008897493762
272	0.0008897493762
273	0.0008897493762
274	0.0008897493762
275	0.0008897493762
276	0.0008897493762
277	0.0008897493762
278	0.0008897493762
279	0.0008897493762
280	0.0008897493762
281	0.0008897493762
282	0.0008897493762
283	0.0008897493762
284	0.0008897493762
285	0.0008897493762
286	0.0008897493762
287	0.0008897493762
288	0.0008897493762
289	0.0008897493762
290	0.0008897493762
291	0.0008897493762
292	0.0008897493762
293	0.0008897493762
294	0.0008897493762
295	0.0008897493762
296	0.0008897493762
297	0.0008897493762
298	0.0008897493762
299	0.0008897493762
300	0.0008897493762
301	0.0008897493762
302	0.0008897493762
303	0.0008897493762
304	0.0008897493762
305	0.0008897493762
306	0.0008897493762
307	0.0008897493762
308	0.0008897493762
309	0.0008897493762
310	0.0008897493762
311	0.0008897493762
312	0.0008897493762
313	0.0008897493762
314	0.0008897493762
315	0.0008897493762
316	0.0008897493762
317	0.0008897493762
318	0.0008897493762
319	0.0008897493762
320	0.0008897493762
321	0.0008897493762
322	0.0008897493762
323	0.0008897493762
324	0.0008897493762
325	0.0008897493762
326	0.0008897493762
327	0.0008897493762
328	0.0008897493762
329	0.0008897493762
330	0.0008897493762
331	0.0008897493762
332	0.0008897493762
333	0.0008897493762
334	0.0008897493762
335	0.0008897493762
336	0.0008897493762
337	0.0008897493762
338	0.0008897493762
339	0.0008897493762
340	0.0008897493762
341	0.0008897493762
342	0.0008897493762
343	0.0008897493762
344	0.0008897493762
345	0.0008897493762
346	0.0008897493762
347	0.0008897493762
348	0.0008897493762
349	0.0008897493762
350	0.0008897493762
351	0.0008897493762
352	0.0008897493762
353	0.0008897493762
354	0.0008897493762
355	0.0008897493762
356	0.0008897493762
357	0.0008897493762
358	0.0008897493762
359	0.0008897493762
360	0.0008897493762
361	0.0008897493762
362	0.0008897493762
363	0.0008897493762
364	0.0008897493762
365	0.0008897493762
366	0.0008897493762
367	0.0008897493762
368	0.0008897493762
369	0.0008897493762
370	0.0008897493762
371	0.0008897493762
372	0.0008897493762
373	0.0008897493762
374	0.0008897493762
375	0.0008897493762
376	0.0008897493762
377	0.0008897493762
378	0.0008897493762
379	0.0008897493762
380	0.0008897493762
381	0.0008897493762
382	0.0008897493762
383	0.0008897493762
384	0.0008897493762
385	0.0008897493762
386	0.0008897493762
387	0.0008897493762
388	0.0008897493762
389	0.0008897493762
390	0.0008897493762
391	0.0008897493762
392	0.0008897493762
393	0.0008897493762
394	0.0008897493762
395	0.0008897493762
396	0.0008897493762
397	0.0008897493762
398	0.0008897493762
399	0.0008897493762
400	0.0008897493762
401	0.0008897493762
402	0.0008897493762
403	0.0008897493762
404	0.0008897493762
405	0.0008897493762
406	0.0008897493762
407	0.0008897493762
408	0.0008897493762
409	0.0008897493762
410	0.0008897493762
411	0.000889718812
412	0.000889718812
413	0.000889718812
414	0.000889718812
415	0.000889718812
416	0.000889718812
417	0.000889718812
418	0.000889718812
419	0.000889718812
420	0.000889718812
421	0.000889718812
422	0.000889718812
423	0.000889718812
424	0.000889718812
425	0.000889718812
426	0.000889718812
427	0.000889718812
428	0.000889718812
429	0.000889718812
430	0.000889718812
431	0.000889718812
432	0.000889718812
433	0.000889718812
434	0.000889718812
435	0.000889718812
436	0.000889718812
437	0.000889718812
438	0.000889718812
439	0.000889718812
440	0.000889718812
441	0.000889718812
442	0.000889718812
443	0.000889718812
444	0.000889718812
445	0.000889718812
446	0.000889718812
447	0.000889718812
448	0.000889718812
449	0.000889718812
450	0.000889718812
451	0.000889718812
452	0.000889718812
453	0.000889718812
454	0.000889718812
455	0.000889718812
456	0.000889718812
457	0.000889718812
458	0.000889718812
459	0.000889718812
460	0.000889718812
461	0.000889718812
462	0.000889718812
463	0.000889718812
464	0.000889718812
465	0.000889718812
466	0.000889718812
467	0.000889718812
468	0.000889718812
469	0.000889718812
470	0.000889718812
471	0.000889718812
472	0.000889718812
473	0.000889718812
474	0.000889718812
475	0.000889718812
476	0.000889718812
477	0.000889718812
478	0.000889718812
479	0.000889718812
480	0.000889718812
481	0.000889718812
482	0.000889718812
483	0.000889718812
484	0.000889718812
485	0.000889718812
486	0.0008897243265
487	0.0008897243265
488	0.0008897243265
489	0.0008897243265
490	0.0008897243265
491	0.0008897243265
492	0.0008897243265
493	0.0008897243265
494	0.0008897243265
495	0.0008897243265
496	0.0008897243265
497	0.0008897243265
498	0.0008897243265
499	0.0008897243265
500	0.0008897243265
501	0.0008897243265
502	0.0008897243265
503	0.0008897243265
504	0.0008897243265
505	0.0008897243265
506	0.0008897243265
507	0.0008897243265
508	0.0008897243265
509	0.0008897243265
510	0.0008897243265
511	0.0008897243265
512	0.0008897243265
513	0.0008897243265
514	0.0008897243265
515	0.0008897243265
516	0.0008897243265
517	0.0008897243265
518	0.0008897243265
519	0.0008897243265
520	0.0008897243265
521	0.0008897243265
522	0.0008897243265
523	0.0008897243265
524	0.0008897243265
525	0.0008897243265
526	0.0008897243265
527	0.0008897243265
528	0.0008897243265
529	0.0008897243265
530	0.0008897243265
531	0.0008897243265
532	0.0008897243265
533	0.0008897243265
534	0.0008897243265
535	0.0008897243265
536	0.0008897243265
537	0.0008897243265
538	0.0008897243265
539	0.0008897243265
540	0.0008897243265
541	0.0008897243265
542	0.0008897243265
543	0.0008897243265
544	0.0008897243265
545	0.0008897243265
546	0.0008897243265
547	0.0008897243265
548	0.0008897243265
549	0.0008897243265
550	0.0008897243265
551	0.0008897243265
552	0.0008897243265
553	0.0008897243265
554	0.0008897243265
555	0.0008897243265
556	0.0008897243265
557	0.0008897243265
558	0.0008897243265
559	0.0008897243265
560	0.0008897243265
561	0.0008897243265
562	0.0008897243265
563	0.0008897243265
564	0.0008897243265
565	0.0008897243265
566	0.0008897243265
567	0.0008897243265
568	0.0008897243265
569	0.0008897243265
570	0.0008897243265
571	0.0008897243265
572	0.0008897243265
573	0.0008897243265
574	0.0008897243265
575	0.0008897243265
576	0.0008897243265
577	0.0008897243265
578	0.0008897243265
579	0.0008897243265
580	0.0008897243265
581	0.0008897243265
582	0.0008897243265
583	0.0008897243265
584	0.0008897243265
585	0.0008897068641
586	0.0008897068641
587	0.0008897282711
588	0.0008897282711
589	0.0008897282711
590	0.0008897282711
591	0.0008897282711
592	0.0008897282711
593	0.0008897282711
594	0.0008897282711
595	0.0008897282711
596	0.0008897282711
597	0.0008897282711
598	0.0008897282711
599	0.0008897282711
600	0.0008897282711
601	0.0008897282711
602	0.0008897282711
603	0.0008897282711
604	0.0008897282711
605	0.0008897282711
606	0.0008897282711
607	0.0008897282711
608	0.0008897282711
609	0.0008897282711
610	0.0008897282711
611	0.0008897282711
612	0.0008897282711
613	0.0008897282711
614	0.0008897282711
615	0.0008897193688
616	0.0008897193688
617	0.0008897193688
618	0.0008897193688
619	0.0008897193688
620	0.0008897193688
621	0.0008897193688
622	0.0008897193688
623	0.0008897193688
624	0.0008897193688
625	0.0008897193688
626	0.0008897193688
627	0.0008897193688
628	0.0008897193688
629	0.0008897193688
630	0.0008897193688
631	0.0008897193688
632	0.0008897193688
633	0.0008897193688
634	0.0008897193688
635	0.0008897193688
636	0.0008897193688
637	0.0008897193688
638	0.0008897193688
639	0.0008897193688
640	0.0008897193688
641	0.0008897193688
642	0.0008897193688
643	0.0008897193688
644	0.0008897193688
645	0.0008897193688
646	0.0008897193688
647	0.0008897193688
648	0.0008897193688
649	0.0008897193688
650	0.0008897193688
651	0.0008897193688
652	0.0008897193688
653	0.0008897193688
654	0.0008897193688
655	0.0008897193688
656	0.0008897193688
657	0.0008897193688
658	0.0008897193688
659	0.0008897193688
660	0.0008897193688
661	0.0008897193688
662	0.0008897193688
663	0.0008897193688
664	0.0008897193688
665	0.0008897193688
666	0.0008897193688
667	0.0008897193688
668	0.0008897193688
669	0.0008897193688
670	0.0008897193688
671	0.0008897193688
672	0.0008897193688
673	0.0008897193688
674	0.0008897193688
675	0.0008897193688
676	0.0008897193688
677	0.0008897193688
678	0.0008897193688
679	0.0008897193688
680	0.0008897193688
681	0.0008897193688
682	0.0008897193688
683	0.0008897193688
684	0.0008897193688
685	0.0008897193688
686	0.0008897193688
687	0.0008897193688
688	0.0008897193688
689	0.0008897193688
690	0.0008897193688
691	0.0008897193688
692	0.0008897193688
693	0.0008897193688
694	0.0008897193688
695	0.0008897193688
696	0.0008897193688
697	0.0008897193688
698	0.0008897193688
699	0.0008897193688
700	0.0008897193688
701	0.0008897193688
702	0.0008897193688
703	0.0008897193688
704	0.0008897193688
705	0.0008897193688
706	0.0008897193688
707	0.0008897193688
708	0.0008897193688
709	0.0008897193688
710	0.0008897193688
711	0.0008897193688
712	0.0008897193688
713	0.0008897193688
714	0.0008897193688
715	0.0008897193688
716	0.0008897193688
717	0.0008897193688
718	0.0008897193688
719	0.0008897193688
720	0.0008897193688
721	0.0008897193688
722	0.0008897193688
723	0.0008897193688
724	0.0008897193688
725	0.0008897193688
726	0.0008897193688
727	0.0008897193688
728	0.0008897193688
729	0.0008897193688
730	0.0008897193688
731	0.0008897193688
732	0.0008897193688
733	0.0008897193688
734	0.0008897193688
735	0.0008897193688
736	0.0008897193688
737	0.0008897193688
738	0.0008897193688
739	0.0008897193688
740	0.0008897193688
741	0.0008897193688
742	0.0008897193688
743	0.0008897193688
744	0.0008897193688
745	0.0008897193688
746	0.0008897193688
747	0.0008897193688
748	0.0008897193688
749	0.0008897193688
750	0.0008897193688
751	0.0008897193688
752	0.0008897193688
753	0.0008897193688
754	0.0008897193688
755	0.0008897193688
756	0.0008897193688
757	0.0008897193688
758	0.0008897193688
759	0.0008897193688
760	0.0008897193688
761	0.0008897193688
762	0.0008897193688
763	0.0008897193688
764	0.0008897193688
765	0.0008897193688
766	0.0008897193688
767	0.0008897193688
768	0.0008897193688
769	0.0008897193688
770	0.0008897193688
771	0.0008897193688
772	0.0008897193688
773	0.0008897193688
774	0.0008897193688
775	0.0008897193688
776	0.0008897193688
777	0.0008897193688
778	0.0008897193688
779	0.0008897193688
780	0.0008897193688
781	0.0008897193688
782	0.0008897193688
783	0.0008897193688
784	0.0008897193688
785	0.0008897193688
786	0.0008897193688
787	0.0008897193688
788	0.0008897193688
789	0.0008897193688
790	0.0008897193688
791	0.0008897193688
792	0.0008897193688
793	0.0008897193688
794	0.0008897193688
795	0.0008897193688
796	0.0008897193688
797	0.0008897193688
798	0.0008897193688
799	0.0008897193688
800	0.0008897193688
801	0.0008897193688
802	0.0008897193688
803	0.0008897193688
804	0.0008897193688
805	0.0008897193688
806	0.0008897193688
807	0.0008897193688
808	0.0008897193688
809	0.0008897193688
810	0.0008897193688
811	0.0008897193688
812	0.0008897193688
813	0.0008897193688
814	0.0008897193688
815	0.0008897193688
816	0.0008897193688
817	0.0008897193688
818	0.0008897193688
819	0.0008897193688
820	0.0008897193688
821	0.0008897193688
822	0.0008897193688
823	0.0008897193688
824	0.0008897193688
825	0.0008897193688
826	0.0008897193688
827	0.0008897193688
828	0.0008897193688
829	0.0008897193688
830	0.0008897193688
831	0.0008897193688
832	0.0008897193688
833	0.0008897193688
834	0.0008897193688
835	0.0008897193688
836	0.0008897193688
837	0.0008897193688
838	0.0008897193688
839	0.0008897193688
840	0.0008897193688
841	0.0008897193688
842	0.0008897193688
843	0.0008897193688
844	0.0008897193688
845	0.0008897193688
846	0.0008897193688
847	0.0008897193688
848	0.0008897193688
849	0.0008897193688
850	0.0008897193688
851	0.0008897193688
852	0.0008897193688
853	0.0008897193688
854	0.0008897193688
855	0.0008897193688
856	0.0008897193688
857	0.0008897193688
858	0.0008897193688
859	0.0008897193688
860	0.0008897193688
861	0.0008897193688
862	0.0008897193688
863	0.0008897193688
864	0.0008897193688
865	0.0008897193688
866	0.0008897193688
867	0.0008897193688
868	0.0008897193688
869	0.0008897193688
870	0.0008897193688
871	0.0008897193688
872	0.0008897193688
873	0.0008897193688
874	0.0008897193688
875	0.0008897193688
876	0.0008897193688
877	0.0008897193688
878	0.0008897193688
879	0.0008897193688
880	0.0008897193688
881	0.0008897193688
882	0.0008897193688
883	0.0008897193688
884	0.0008897193688
885	0.0008897193688
886	0.0008897193688
887	0.0008897193688
888	0.0008897193688
889	0.0008897193688
890	0.0008897193688
891	0.0008897193688
892	0.0008897193688
893	0.0008897193688
894	0.0008897193688
895	0.0008897193688
896	0.0008897193688
897	0.0008897193688
898	0.0008897193688
899	0.0008897193688
900	0.0008897193688
901	0.0008897193688
902	0.0008897193688
903	0.0008897193688
904	0.0008897193688
905	0.0008897193688
906	0.0008897193688
907	0.0008897193688
908	0.0008897193688
909	0.0008897193688
910	0.0008897193688
911	0.0008897193688
912	0.0008897193688
913	0.0008897193688
914	0.0008897193688
915	0.0008897193688
916	0.0008897193688
917	0.0008897193688
918	0.0008897193688
919	0.0008897193688
920	0.0008897193688
921	0.0008897193688
922	0.0008897193688
923	0.0008897193688
924	0.0008897193688
925	0.0008897193688
926	0.0008897193688
927	0.0008897193688
928	0.0008897193688
929	0.0008897193688
930	0.0008897193688
931	0.0008897193688
932	0.0008897193688
933	0.0008897193688
934	0.0008897193688
935	0.0008897193688
936	0.0008897193688
937	0.0008897193688
938	0.0008897193688
939	0.0008897193688
940	0.0008897193688
941	0.0008897193688
942	0.0008897193688
943	0.0008897193688
944	0.0008897224889
945	0.0008897224889
946	0.0008897224889
947	0.0008897224889
948	0.0008897224889
949	0.0008897224889
950	0.0008897224889
951	0.0008897224889
952	0.0008897224889
953	0.0008897224889
954	0.0008897224889
955	0.0008897224889
956	0.0008897224889
957	0.0008897224889
958	0.0008897224889
959	0.0008897224889
960	0.0008897224889
961	0.0008897224889
962	0.0008897224889
963	0.0008897224889
964	0.0008897224889
965	0.0008897224889
966	0.0008897224889
967	0.0008897224889
968	0.0008897224889
969	0.0008897224889
970	0.0008897224889
971	0.0008897224889
972	0.0008897224889
973	0.0008897224889
974	0.0008897224889
975	0.0008897224889
976	0.0008897224889
977	0.0008897224889
978	0.0008897224889
979	0.0008897224889
980	0.0008897224889
981	0.0008897224889
982	0.0008897224889
983	0.0008897224889
984	0.0008897224889
985	0.0008897224889
986	0.0008897224889
987	0.0008897224889
988	0.0008897224889
989	0.0008897224889
990	0.0008897224889
991	0.0008897224889
992	0.0008897224889
993	0.0008897224889
994	0.0008897224889
995	0.0008897224889
996	0.0008897224889
997	0.0008897224889
998	0.0008897224889
999	0.0008897224889
